Time, pos_a, pos_ref, vel_a, vel_ref, accel_a, accel_ref
2021,-1.378906,-2.985157,-1.699997,-0.963751,0.541992,0.883496
2022,-1.378906,-2.984439,-1.699997,-0.963320,0.709961,0.884013
2023,-1.378906,-2.983704,-1.699997,-0.962879,0.669922,0.884542
2024,-1.378906,-2.982952,-1.699997,-0.962428,0.663086,0.885083
2025,-1.378906,-2.982183,-1.699997,-0.961966,0.575195,0.885637
2026,-1.378906,-2.981397,-1.699997,-0.961495,0.671875,0.886203
2027,-1.378906,-2.980595,-1.699997,-0.961013,0.625000,0.886781
2028,-1.378906,-2.979775,-1.699997,-0.960521,0.665039,0.887371
2029,-1.378906,-2.978939,-1.699997,-0.960020,0.615234,0.887973
2030,-1.378906,-2.978086,-1.699997,-0.959508,0.601562,0.888587
2031,-1.378906,-2.977215,-1.699997,-0.958985,0.615234,0.889214
2032,-1.378906,-2.976328,-1.699997,-0.958453,0.715820,0.889853
2033,-1.378906,-2.975424,-1.699997,-0.957911,0.565430,0.890503
2034,-1.378906,-2.974503,-1.699997,-0.957358,0.546875,0.891167
2035,-1.378906,-2.973566,-1.699997,-0.956796,0.632812,0.891842
2036,-1.378906,-2.972611,-1.699997,-0.956223,0.664062,0.892529
2037,-1.378906,-2.971640,-1.699997,-0.955640,0.608398,0.893228
2038,-1.378906,-2.970651,-1.699997,-0.955047,0.706055,0.893940
2039,-1.378906,-2.969646,-1.699997,-0.954444,0.639648,0.894664
2040,-1.378906,-2.968624,-1.699997,-0.953831,0.574219,0.895399
2041,-1.378906,-2.967586,-1.699997,-0.953208,0.711914,0.896147
2042,-1.378906,-2.966530,-1.699997,-0.952574,0.673828,0.896907
2043,-1.378906,-2.965457,-1.699997,-0.951931,0.756836,0.897679
2044,-1.378906,-2.964368,-1.699997,-0.951277,0.717773,0.898464
2045,-1.378906,-2.963262,-1.699997,-0.950614,0.619141,0.899260
2046,-1.378906,-2.962140,-1.699997,-0.949940,0.693359,0.900068
2047,-1.546875,-2.961000,-1.649998,-0.848475,0.595703,0.961827
2048,-1.546875,-2.959843,-1.649998,-0.847781,0.656250,0.962660
2049,-1.546875,-2.958670,-1.649998,-0.847077,0.726562,0.963505
2050,-1.546875,-2.957480,-1.649998,-0.846363,0.633789,0.964361
2051,-1.546875,-2.956274,-1.649998,-0.845639,0.698242,0.965230
2052,-1.546875,-2.955050,-1.649998,-0.844905,0.719727,0.966111
2053,-1.546875,-2.953810,-1.649998,-0.844161,0.653320,0.967004
2054,-1.546875,-2.952553,-1.649998,-0.843407,0.665039,0.967909
2055,-1.546875,-2.951279,-1.649998,-0.842643,0.637695,0.968826
2056,-1.546875,-2.949989,-1.649998,-0.841868,0.680664,0.969755
2057,-1.546875,-2.948682,-1.649998,-0.841084,0.724609,0.970697
2058,-1.546875,-2.947358,-1.649998,-0.840290,0.686523,0.971650
2059,-1.546875,-2.946017,-1.649998,-0.839485,0.737305,0.972615
2060,-1.546875,-2.944660,-1.649998,-0.838671,0.732422,0.973592
2061,-1.546875,-2.943286,-1.649998,-0.837847,0.748047,0.974581
2062,-1.546875,-2.941895,-1.649998,-0.837012,0.668945,0.975583
2063,-1.546875,-2.940488,-1.649998,-0.836168,0.702148,0.976596
2064,-1.546875,-2.939064,-1.649998,-0.835313,0.636719,0.977621
2065,-1.546875,-2.937624,-1.649998,-0.834449,0.664062,0.978658
2066,-1.546875,-2.936166,-1.649998,-0.833575,0.783203,0.979708
2067,-1.546875,-2.934692,-1.649998,-0.832690,0.738281,0.980769
2068,-1.546875,-2.933201,-1.649998,-0.831796,0.815430,0.981842
2069,-1.546875,-2.931694,-1.649998,-0.830891,0.675781,0.982928
2070,-1.546875,-2.930171,-1.649998,-0.829977,0.728516,0.984024
2071,-1.546875,-2.928630,-1.649998,-0.829053,0.687500,0.985134
2072,-1.707031,-2.927073,-1.589998,-0.732025,0.663086,1.029568
2073,-1.707031,-2.925499,-1.589998,-0.731081,0.680664,1.030701
2074,-1.707031,-2.923909,-1.589998,-0.730127,0.709961,1.031846
2075,-1.707031,-2.922302,-1.589998,-0.729162,0.727539,1.033003
2076,-1.707031,-2.920679,-1.589998,-0.728188,0.724609,1.034172
2077,-1.707031,-2.919039,-1.589998,-0.727205,0.719727,1.035352
2078,-1.707031,-2.917382,-1.589998,-0.726211,0.743164,1.036545
2079,-1.707031,-2.915709,-1.589998,-0.725207,0.719727,1.037750
2080,-1.707031,-2.914020,-1.589998,-0.724193,0.726562,1.038966
2081,-1.707031,-2.912313,-1.589998,-0.723169,0.697266,1.040195
2082,-1.707031,-2.910591,-1.589998,-0.722136,0.696289,1.041435
2083,-1.707031,-2.908852,-1.589998,-0.721092,0.787109,1.042687
2084,-1.707031,-2.907096,-1.589998,-0.720039,0.601562,1.043951
2085,-1.707031,-2.905324,-1.589998,-0.718976,0.675781,1.045227
2086,-1.707031,-2.903536,-1.589998,-0.717903,0.811523,1.046515
2087,-1.707031,-2.901731,-1.589998,-0.716820,0.741211,1.047814
2088,-1.707031,-2.899909,-1.589998,-0.715727,0.824219,1.049126
2089,-1.707031,-2.898071,-1.589998,-0.714624,0.755859,1.050449
2090,-1.707031,-2.896217,-1.589998,-0.713512,0.769531,1.051784
2091,-1.707031,-2.894346,-1.589998,-0.712389,0.675781,1.053131
2092,-1.707031,-2.892459,-1.589998,-0.711257,0.831055,1.054490
2093,-1.707031,-2.890556,-1.589998,-0.710115,0.745117,1.055860
2094,-1.707031,-2.888636,-1.589998,-0.708963,0.757812,1.057243
2095,-1.707031,-2.886700,-1.589998,-0.707801,0.823242,1.058637
2096,-1.707031,-2.884747,-1.589998,-0.706630,0.790039,1.060043
2097,-1.707031,-2.882778,-1.589998,-0.705448,0.745117,1.061460
2098,-1.867188,-2.880792,-1.519999,-0.608163,0.867188,1.094203
2099,-1.867188,-2.878791,-1.519999,-0.606962,0.785156,1.095644
2100,-1.867188,-2.876773,-1.519999,-0.605751,0.781250,1.097097
2101,-1.867188,-2.874738,-1.519999,-0.604531,0.689453,1.098562
2102,-1.867188,-2.872688,-1.519999,-0.603300,0.814453,1.100038
2103,-1.867188,-2.870621,-1.519999,-0.602060,0.841797,1.101526
2104,-1.867188,-2.868538,-1.519999,-0.600810,0.774414,1.103026
2105,-1.867188,-2.866438,-1.519999,-0.599551,0.831055,1.104538
2106,-1.867188,-2.864323,-1.519999,-0.598281,0.727539,1.106061
2107,-1.867188,-2.862191,-1.519999,-0.597002,0.802734,1.107596
2108,-1.867188,-2.860043,-1.519999,-0.595713,0.675781,1.109143
2109,-1.867188,-2.857878,-1.519999,-0.594414,0.803711,1.110701
2110,-1.867188,-2.855698,-1.519999,-0.593106,0.821289,1.112271
2111,-1.867188,-2.853501,-1.519999,-0.591788,0.839844,1.113853
2112,-1.867188,-2.851288,-1.519999,-0.590460,0.909180,1.115446
2113,-1.867188,-2.849059,-1.519999,-0.589123,0.868164,1.117051
2114,-1.867188,-2.846814,-1.519999,-0.587776,0.783203,1.118667
2115,-1.867188,-2.844553,-1.519999,-0.586419,0.824219,1.120295
2116,-1.867188,-2.842275,-1.519999,-0.585052,0.796875,1.121935
2117,-1.867188,-2.839981,-1.519999,-0.583676,0.812500,1.123587
2118,-1.867188,-2.837672,-1.519999,-0.582291,0.814453,1.125250
2119,-1.867188,-2.835346,-1.519999,-0.580895,0.878906,1.126924
2120,-1.867188,-2.833004,-1.519999,-0.579490,0.868164,1.128610
2121,-1.867188,-2.830646,-1.519999,-0.578075,0.836914,1.130308
2122,-1.867188,-2.828272,-1.519999,-0.576651,0.796875,1.132018
2123,-2.019531,-2.825882,-1.449997,-0.483810,0.802734,1.159424
2124,-2.019531,-2.823476,-1.449997,-0.482367,0.748047,1.161156
2125,-2.019531,-2.821054,-1.449997,-0.480914,0.930664,1.162900
2126,-2.019531,-2.818616,-1.449997,-0.479451,0.805664,1.164655
2127,-2.019531,-2.816162,-1.449997,-0.477978,0.890625,1.166422
2128,-2.019531,-2.813692,-1.449997,-0.476497,0.899414,1.168201
2129,-2.019531,-2.811206,-1.449997,-0.475005,0.759766,1.169990
2130,-2.019531,-2.808704,-1.449997,-0.473504,0.898438,1.171792
2131,-2.019531,-2.806186,-1.449997,-0.471993,0.789062,1.173605
2132,-2.019531,-2.803653,-1.449997,-0.470473,0.774414,1.175429
2133,-2.019531,-2.801103,-1.449997,-0.468943,0.761719,1.177264
2134,-2.019531,-2.798538,-1.449997,-0.467404,0.894531,1.179112
2135,-2.019531,-2.795956,-1.449997,-0.465855,0.845703,1.180970
2136,-2.019531,-2.793359,-1.449997,-0.464297,0.820312,1.182840
2137,-2.019531,-2.790746,-1.449997,-0.462729,0.823242,1.184722
2138,-2.019531,-2.788117,-1.449997,-0.461152,0.834961,1.186614
2139,-2.019531,-2.785472,-1.449997,-0.459565,0.861328,1.188519
2140,-2.019531,-2.782812,-1.449997,-0.457969,0.933594,1.190434
2141,-2.019531,-2.780136,-1.449997,-0.456363,0.861328,1.192361
2142,-2.019531,-2.777444,-1.449997,-0.454748,0.859375,1.194299
2143,-2.019531,-2.774737,-1.449997,-0.453123,0.929688,1.196249
2144,-2.019531,-2.772013,-1.449997,-0.451489,0.854492,1.198210
2145,-2.019531,-2.769274,-1.449997,-0.449846,0.945312,1.200182
2146,-2.019531,-2.766519,-1.449997,-0.448193,0.912109,1.202165
2147,-2.019531,-2.763749,-1.449997,-0.446530,0.820312,1.204160
2148,-2.019531,-2.760962,-1.449997,-0.444858,0.887695,1.206166
2149,-2.156250,-2.758160,-1.379997,-0.361146,0.833008,1.222621
2150,-2.156250,-2.755343,-1.379997,-0.359456,0.847656,1.224650
2151,-2.156250,-2.752510,-1.379997,-0.357756,0.841797,1.226690
2152,-2.156250,-2.749661,-1.379997,-0.356047,0.846680,1.228741
2153,-2.156250,-2.746796,-1.379997,-0.354328,0.775391,1.230803
2154,-2.156250,-2.743917,-1.379997,-0.352600,0.808594,1.232877
2155,-2.156250,-2.741021,-1.379997,-0.350863,0.972656,1.234961
2156,-2.156250,-2.738111,-1.379997,-0.349116,0.819336,1.237057
2157,-2.156250,-2.735184,-1.379997,-0.347361,0.869141,1.239164
2158,-2.156250,-2.732242,-1.379997,-0.345595,0.731445,1.241283
2159,-2.156250,-2.729284,-1.379997,-0.343821,0.921875,1.243412
2160,-2.156250,-2.726311,-1.379997,-0.342037,0.873047,1.245553
2161,-2.156250,-2.723323,-1.379997,-0.340244,0.799805,1.247704
2162,-2.156250,-2.720319,-1.379997,-0.338441,0.970703,1.249867
2163,-2.156250,-2.717300,-1.379997,-0.336630,0.870117,1.252041
2164,-2.156250,-2.714265,-1.379997,-0.334809,0.885742,1.254226
2165,-2.156250,-2.711215,-1.379997,-0.332979,0.958984,1.256422
2166,-2.156250,-2.708150,-1.379997,-0.331140,0.912109,1.258629
2167,-2.156250,-2.705069,-1.379997,-0.329291,0.916992,1.260847
2168,-2.156250,-2.701973,-1.379997,-0.327434,0.863281,1.263076
2169,-2.156250,-2.698861,-1.379997,-0.325567,0.949219,1.265317
2170,-2.156250,-2.695735,-1.379997,-0.323691,0.862305,1.267568
2171,-2.156250,-2.692592,-1.379997,-0.321805,0.969727,1.269830
2172,-2.156250,-2.689435,-1.379997,-0.319911,0.879883,1.272103
2173,-2.156250,-2.686263,-1.379997,-0.318008,0.945312,1.274387
2174,-2.156250,-2.683075,-1.379997,-0.316095,0.974609,1.276683
2175,-2.289062,-2.679873,-1.299997,-0.234486,0.938477,1.278614
2176,-2.289062,-2.676654,-1.299997,-0.232555,1.016602,1.280931
2177,-2.289062,-2.673420,-1.299997,-0.230615,0.992188,1.283259
2178,-2.289062,-2.670172,-1.299997,-0.228666,0.941406,1.285598
2179,-2.289062,-2.666909,-1.299997,-0.226708,0.948242,1.287948
2180,-2.289062,-2.663630,-1.299997,-0.224740,0.920898,1.290308
2181,-2.289062,-2.660336,-1.299997,-0.222764,0.921875,1.292680
2182,-2.289062,-2.657027,-1.299997,-0.220779,0.986328,1.295062
2183,-2.289062,-2.653703,-1.299997,-0.218784,0.933594,1.297456
2184,-2.289062,-2.650364,-1.299997,-0.216781,0.916016,1.299860
2185,-2.289062,-2.647010,-1.299997,-0.214768,0.962891,1.302275
2186,-2.289062,-2.643641,-1.299997,-0.212747,0.884766,1.304700
2187,-2.289062,-2.640257,-1.299997,-0.210717,0.977539,1.307137
2188,-2.289062,-2.636858,-1.299997,-0.208677,0.893555,1.309584
2189,-2.289062,-2.633444,-1.299997,-0.206629,0.986328,1.312042
2190,-2.289062,-2.630015,-1.299997,-0.204571,0.946289,1.314511
2191,-2.289062,-2.626571,-1.299997,-0.202505,0.910156,1.316991
2192,-2.289062,-2.623113,-1.299997,-0.200430,0.952148,1.319481
2193,-2.289062,-2.619639,-1.299997,-0.198346,0.930664,1.321982
2194,-2.289062,-2.616150,-1.299997,-0.196253,0.952148,1.324494
2195,-2.289062,-2.612647,-1.299997,-0.194151,0.875000,1.327016
2196,-2.289062,-2.609129,-1.299997,-0.192040,1.004883,1.329549
2197,-2.289062,-2.605597,-1.299997,-0.189920,0.984375,1.332092
2198,-2.289062,-2.602049,-1.299997,-0.187792,1.029297,1.334646
2199,-2.289062,-2.598486,-1.299997,-0.185654,0.916992,1.337212
2200,-2.406250,-2.594909,-1.209997,-0.113196,1.022461,1.316162
2201,-2.406250,-2.591318,-1.209997,-0.111041,0.896484,1.318748
2202,-2.406250,-2.587711,-1.209997,-0.108877,1.024414,1.321344
2203,-2.406250,-2.584089,-1.209997,-0.106704,1.055664,1.323952
2204,-2.406250,-2.580454,-1.209997,-0.104522,0.954102,1.326570
2205,-2.406250,-2.576804,-1.209997,-0.102332,0.949219,1.329198
2206,-2.406250,-2.573139,-1.209997,-0.100133,1.020508,1.331837
2207,-2.406250,-2.569459,-1.209997,-0.097926,0.903320,1.334486
2208,-2.406250,-2.565764,-1.209997,-0.095709,1.019531,1.337146
2209,-2.406250,-2.562056,-1.209997,-0.093483,1.001953,1.339817
2210,-2.406250,-2.558333,-1.209997,-0.091250,0.929688,1.342497
2211,-2.406250,-2.554595,-1.209997,-0.089007,0.946289,1.345188
2212,-2.406250,-2.550842,-1.209997,-0.086755,1.025391,1.347890
2213,-2.406250,-2.547076,-1.209997,-0.084495,0.973633,1.350602
2214,-2.406250,-2.543294,-1.209997,-0.082227,0.986328,1.353325
2215,-2.406250,-2.539499,-1.209997,-0.079950,1.041992,1.356057
2216,-2.406250,-2.535689,-1.209997,-0.077664,0.911133,1.358800
2217,-2.406250,-2.531864,-1.209997,-0.075369,0.945312,1.361554
2218,-2.406250,-2.528026,-1.209997,-0.073066,0.992188,1.364318
2219,-2.406250,-2.524173,-1.209997,-0.070754,0.973633,1.367092
2220,-2.406250,-2.520306,-1.209997,-0.068434,1.001953,1.369876
2221,-2.406250,-2.516424,-1.209997,-0.066104,0.967773,1.372672
2222,-2.406250,-2.512528,-1.209997,-0.063767,1.032227,1.375477
2223,-2.406250,-2.508618,-1.209997,-0.061421,0.926758,1.378292
2224,-2.406250,-2.504694,-1.209997,-0.059066,0.945312,1.381117
2225,-2.406250,-2.500755,-1.209997,-0.056703,0.877930,1.383953
2226,-2.527344,-2.496802,-1.119999,0.018325,0.972656,1.365989
2227,-2.527344,-2.492835,-1.119999,0.020705,0.973633,1.368845
2228,-2.527344,-2.488854,-1.119999,0.023094,0.914062,1.371711
2229,-2.527344,-2.484859,-1.119999,0.025491,1.051758,1.374587
2230,-2.527344,-2.480850,-1.119999,0.027896,0.998047,1.377474
2231,-2.527344,-2.476827,-1.119999,0.030310,1.076172,1.380371
2232,-2.527344,-2.472790,-1.119999,0.032733,0.971680,1.383278
2233,-2.527344,-2.468738,-1.119999,0.035163,0.956055,1.386195
2234,-2.527344,-2.464673,-1.119999,0.037602,0.898438,1.389122
2235,-2.527344,-2.460593,-1.119999,0.040050,0.934570,1.392059
2236,-2.527344,-2.456500,-1.119999,0.042506,1.057617,1.395006
2237,-2.527344,-2.452393,-1.119999,0.044970,1.072266,1.397963
2238,-2.527344,-2.448272,-1.119999,0.047443,0.979492,1.400930
2239,-2.527344,-2.444137,-1.119999,0.049924,0.999023,1.403907
2240,-2.527344,-2.439988,-1.119999,0.052414,0.987305,1.406895
2241,-2.527344,-2.435825,-1.119999,0.054911,1.034180,1.409892
2242,-2.527344,-2.431649,-1.119999,0.057417,0.935547,1.412899
2243,-2.527344,-2.427459,-1.119999,0.059931,1.050781,1.415916
2244,-2.527344,-2.423254,-1.119999,0.062454,0.964844,1.418943
2245,-2.527344,-2.419037,-1.119999,0.064984,0.993164,1.421980
2246,-2.527344,-2.414806,-1.119999,0.067523,0.975586,1.425026
2247,-2.527344,-2.410561,-1.119999,0.070070,1.004883,1.428083
2248,-2.527344,-2.406302,-1.119999,0.072625,1.047852,1.431149
2249,-2.527344,-2.402029,-1.119999,0.075189,1.029297,1.434226
2250,-2.527344,-2.397743,-1.119999,0.077760,0.986328,1.437311
2251,-2.636719,-2.393444,-1.029999,0.145965,1.004883,1.411157
2252,-2.636719,-2.389131,-1.029999,0.148553,0.993164,1.414262
2253,-2.636719,-2.384803,-1.029999,0.151149,1.072266,1.417378
2254,-2.636719,-2.380463,-1.029999,0.153753,1.114258,1.420503
2255,-2.636719,-2.376109,-1.029999,0.156366,1.097656,1.423637
2256,-2.636719,-2.371742,-1.029999,0.158986,1.090820,1.426782
2257,-2.636719,-2.367362,-1.029999,0.161614,1.037109,1.429936
2258,-2.636719,-2.362967,-1.029999,0.164251,1.067383,1.433100
2259,-2.636719,-2.358560,-1.029999,0.166895,0.990234,1.436273
2260,-2.636719,-2.354139,-1.029999,0.169548,1.128906,1.439456
2261,-2.636719,-2.349705,-1.029999,0.172208,1.062500,1.442649
2262,-2.636719,-2.345258,-1.029999,0.174877,1.061523,1.445851
2263,-2.636719,-2.340796,-1.029999,0.177554,1.027344,1.449063
2264,-2.636719,-2.336322,-1.029999,0.180238,1.051758,1.452284
2265,-2.636719,-2.331835,-1.029999,0.182930,1.183594,1.455515
2266,-2.636719,-2.327334,-1.029999,0.185631,0.962891,1.458755
2267,-2.636719,-2.322820,-1.029999,0.188339,1.052734,1.462006
2268,-2.636719,-2.318293,-1.029999,0.191055,1.068359,1.465265
2269,-2.636719,-2.313753,-1.029999,0.193779,1.029297,1.468534
2270,-2.636719,-2.309201,-1.029999,0.196511,1.061523,1.471812
2271,-2.636719,-2.304634,-1.029999,0.199251,1.037109,1.475099
2272,-2.636719,-2.300054,-1.029999,0.201999,1.165039,1.478397
2273,-2.636719,-2.295462,-1.029999,0.204754,1.021484,1.481703
2274,-2.636719,-2.290857,-1.029999,0.207517,1.002930,1.485019
2275,-2.636719,-2.286239,-1.029999,0.210288,0.979492,1.488344
2276,-2.636719,-2.281607,-1.029999,0.213067,1.091797,1.491679
2277,-2.738281,-2.276963,-0.929998,0.276791,1.052734,1.448148
2278,-2.738281,-2.272305,-0.929998,0.279585,0.986328,1.451501
2279,-2.738281,-2.267636,-0.929998,0.282387,0.970703,1.454863
2280,-2.738281,-2.262953,-0.929998,0.285197,1.036133,1.458235
2281,-2.738281,-2.258256,-0.929998,0.288015,1.009766,1.461616
2282,-2.738281,-2.253548,-0.929998,0.290840,1.048828,1.465006
2283,-2.738281,-2.248827,-0.929998,0.293673,1.048828,1.468405
2284,-2.738281,-2.244093,-0.929998,0.296513,1.096680,1.471814
2285,-2.738281,-2.239345,-0.929998,0.299362,1.034180,1.475232
2286,-2.738281,-2.234586,-0.929998,0.302217,1.029297,1.478659
2287,-2.738281,-2.229814,-0.929998,0.305080,1.117188,1.482095
2288,-2.738281,-2.225029,-0.929998,0.307951,1.045898,1.485539
2289,-2.738281,-2.220232,-0.929998,0.310829,1.060547,1.488993
2290,-2.738281,-2.215421,-0.929998,0.313716,1.002930,1.492457
2291,-2.738281,-2.210599,-0.929998,0.316609,1.138672,1.495929
2292,-2.738281,-2.205764,-0.929998,0.319510,1.105469,1.499410
2293,-2.738281,-2.200917,-0.929998,0.322419,0.970703,1.502901
2294,-2.738281,-2.196057,-0.929998,0.325335,0.984375,1.506400
2295,-2.738281,-2.191184,-0.929998,0.328258,1.091797,1.509908
2296,-2.738281,-2.186299,-0.929998,0.331189,1.005859,1.513425
2297,-2.738281,-2.181402,-0.929998,0.334128,1.063477,1.516951
2298,-2.738281,-2.176492,-0.929998,0.337073,1.142578,1.520486
2299,-2.738281,-2.171570,-0.929998,0.340027,1.120117,1.524031
2300,-2.738281,-2.166635,-0.929998,0.342988,1.101562,1.527583
2301,-2.738281,-2.161689,-0.929998,0.345955,1.130859,1.531145
2302,-2.738281,-2.156730,-0.929998,0.348931,1.015625,1.534715
2303,-2.828125,-2.151759,-0.819998,0.405820,1.076172,1.470981
2304,-2.828125,-2.146775,-0.819998,0.408810,0.989258,1.474569
2305,-2.828125,-2.141780,-0.819998,0.411807,1.132812,1.478166
2306,-2.828125,-2.136773,-0.819998,0.414811,1.082031,1.481771
2307,-2.828125,-2.131753,-0.819998,0.417823,1.079102,1.485385
2308,-2.828125,-2.126720,-0.819998,0.420843,1.141602,1.489009
2309,-2.828125,-2.121677,-0.819998,0.423869,1.084961,1.492640
2310,-2.828125,-2.116621,-0.819998,0.426902,1.076172,1.496280
2311,-2.828125,-2.111553,-0.819998,0.429943,1.166016,1.499929
2312,-2.828125,-2.106473,-0.819998,0.432991,1.080078,1.503587
2313,-2.828125,-2.101381,-0.819998,0.436047,1.116211,1.507253
2314,-2.828125,-2.096277,-0.819998,0.439109,1.122070,1.510928
2315,-2.828125,-2.091162,-0.819998,0.442178,1.041992,1.514611
2316,-2.828125,-2.086035,-0.819998,0.445254,1.122070,1.518302
2317,-2.828125,-2.080895,-0.819998,0.448338,1.133789,1.522003
2318,-2.828125,-2.075744,-0.819998,0.451429,1.072266,1.525712
2319,-2.828125,-2.070581,-0.819998,0.454526,1.035156,1.529429
2320,-2.828125,-2.065407,-0.819998,0.457631,1.097656,1.533154
2321,-2.828125,-2.060221,-0.819998,0.460743,1.125977,1.536888
2322,-2.828125,-2.055022,-0.819998,0.463862,1.068359,1.540632
2323,-2.828125,-2.049812,-0.819998,0.466988,1.020508,1.544383
2324,-2.828125,-2.044591,-0.819998,0.470120,1.146484,1.548142
2325,-2.828125,-2.039359,-0.819998,0.473260,1.110352,1.551909
2326,-2.828125,-2.034113,-0.819998,0.476407,1.069336,1.555686
2327,-2.828125,-2.028858,-0.819998,0.479560,1.073242,1.559470
2328,-2.906250,-2.023591,-0.709999,0.529596,1.135742,1.487514
2329,-2.906250,-2.018312,-0.709999,0.532763,1.153320,1.491314
2330,-2.906250,-2.013022,-0.709999,0.535937,1.064453,1.495123
2331,-2.906250,-2.007719,-0.709999,0.539119,1.081055,1.498941
2332,-2.906250,-2.002406,-0.709999,0.542306,1.109375,1.502767
2333,-2.906250,-1.997082,-0.709999,0.545501,1.072266,1.506600
2334,-2.906250,-1.991746,-0.709999,0.548702,1.173828,1.510442
2335,-2.906250,-1.986399,-0.709999,0.551910,1.095703,1.514291
2336,-2.906250,-1.981040,-0.709999,0.555126,1.114258,1.518150
2337,-2.906250,-1.975671,-0.709999,0.558348,1.102539,1.522016
2338,-2.906250,-1.970290,-0.709999,0.561576,1.154297,1.525890
2339,-2.906250,-1.964899,-0.709999,0.564811,1.098633,1.529772
2340,-2.906250,-1.959495,-0.709999,0.568053,1.219727,1.533663
2341,-2.906250,-1.954081,-0.709999,0.571302,1.142578,1.537561
2342,-2.906250,-1.948655,-0.709999,0.574557,1.127930,1.541467
2343,-2.906250,-1.943219,-0.709999,0.577818,1.064453,1.545381
2344,-2.906250,-1.937772,-0.709999,0.581087,1.088867,1.549303
2345,-2.906250,-1.932313,-0.709999,0.584362,1.100586,1.553234
2346,-2.906250,-1.926844,-0.709999,0.587644,1.059570,1.557171
2347,-2.906250,-1.921364,-0.709999,0.590932,1.160156,1.561117
2348,-2.906250,-1.915873,-0.709999,0.594226,1.166992,1.565070
2349,-2.906250,-1.910370,-0.709999,0.597528,1.137695,1.569032
2350,-2.906250,-1.904858,-0.709999,0.600835,1.085938,1.573002
2351,-2.906250,-1.899334,-0.709999,0.604150,1.133789,1.576978
2352,-2.906250,-1.893800,-0.709999,0.607470,1.128906,1.580963
2353,-2.906250,-1.888255,-0.709999,0.610797,1.147461,1.584955
2354,-2.968750,-1.882699,-0.599998,0.651631,1.139648,1.501955
2355,-2.968750,-1.877132,-0.599998,0.654971,1.100586,1.505963
2356,-2.968750,-1.871556,-0.599998,0.658317,1.122070,1.509978
2357,-2.968750,-1.865968,-0.599998,0.661669,1.098633,1.514001
2358,-2.968750,-1.860369,-0.599998,0.665029,1.062500,1.518033
2359,-2.968750,-1.854760,-0.599998,0.668394,1.057617,1.522071
2360,-2.968750,-1.849141,-0.599998,0.671765,1.042969,1.526117
2361,-2.968750,-1.843511,-0.599998,0.675143,1.063477,1.530170
